,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
10,2.3002346,0.22510687,3.7098174,0.08207774,0.35872158,0.34397256,0.873859,1.5733385,1.5003077,1.2529806,9.4132185,2.8407419,2.8406885,5.55819,3.2686243,11.195975,7.607074,6.211672,0.18889347,0.0009112916,3.9382997,0.024495339,0.00080592535,8.607932,2.1431038,1.6554611,0.8326177,0.27182892,5.1957335,3.1156998,0.1761962,0.08152087,2.6660419,5.086908,8.821736,2.4985766,5.32099,0.33257955,11.740711,6.5483704,1.0977298,4.8512974,0.90838057,3.7970352,2.7491117,6.3024864,1.75011,9.355997,17.663746,1.7431986,2.1282377,0.35625073,0.6036873,0.080752224,0.28972688,5.543119,1.3499086,0.7927475,0.928319
11,0.4946229,0.8642362,4.4515615,0.08288574,0.21468869,0.23815486,0.5756901,2.5074646,0.6821081,0.6655272,1.632794,4.0180397,3.8762164,1.6519114,1.1879326,1.5662154,1.6618551,1.8258437,0.16193274,0.0011760048,3.0529196,0.030475797,0.0012007257,1.90405,1.3130387,0.66130143,0.62812895,0.26934713,1.8902688,1.116981,0.15060847,0.09306423,1.6594707,1.8462662,3.6492586,1.2146286,1.7254133,0.48969567,2.7713513,1.5964198,1.3021479,2.176651,0.22896819,1.3406394,1.449036,9.806943,0.79043645,2.5506892,2.8547475,0.84461874,0.71956396,0.21334994,0.39125186,0.07257056,0.296347,1.6746088,2.5886257,0.3368231,0.37594774
12,0.1766528,0.29205114,1.5960058,0.03608603,0.09114098,0.1198939,0.37519938,0.9807051,0.40795162,0.36210594,0.7182612,1.7258674,1.278289,0.70115817,0.5301617,0.5905308,0.5311204,0.5166133,0.08978091,0.00038060104,0.8261077,0.013715956,0.00044692942,0.6749861,0.4757226,0.31116056,0.37642226,0.13637282,0.51527345,0.4217252,0.069702275,0.05905297,0.5113505,0.6915907,1.0645784,0.47335723,0.7060515,0.21051496,0.9614592,0.7435136,0.5842669,0.51053673,0.078720346,0.6477604,0.8503263,2.8153737,0.27810627,0.94770133,1.0341574,0.388177,0.3404169,0.1710943,0.24546479,0.031839933,0.12708132,0.52915496,1.0983834,0.16687343,0.18193679
13,0.58641756,0.3394147,4.6368546,0.078886375,0.18402505,0.1763509,1.2519289,0.42836812,4.206276,3.1478474,3.145242,1.4823016,1.0952436,8.880806,6.526309,5.550814,5.6031957,3.1683826,0.12872232,0.0009968701,4.3614855,0.029851135,0.0008537737,4.580541,1.0207065,0.9536465,1.4201713,0.72471,1.9998692,1.0870881,0.19717762,0.05278049,5.297467,9.081586,4.735553,4.136242,8.7269335,0.30081162,9.23465,9.352,0.40335804,2.6366072,0.46762884,1.5059854,6.4621153,7.5854216,0.46799877,2.4890637,14.640217,1.4197286,1.874138,0.57038885,1.0430487,0.08406154,0.38471922,9.019969,1.0688144,0.43012,0.45115113
14,0.31636265,0.72985,5.068722,0.2738904,0.3292243,0.28118446,4.7674007,0.62467974,9.197673,8.901864,1.3887225,2.3185484,2.0273154,6.10177,5.952422,3.5166938,3.3428133,1.5833186,0.14123388,0.001492091,2.530722,0.04160028,0.0016114274,3.3653495,3.5536714,2.3106573,5.6821985,2.4012287,1.5696758,0.76606804,0.61339104,0.08825131,2.1566155,43.22801,16.63091,18.6157,11.718801,0.7836706,17.101675,7.2236657,0.60070115,1.6737437,0.41467327,2.646741,35.048088,6.9914823,0.3616895,9.412543,15.519532,5.339083,7.446546,1.8196068,3.1880102,0.121160224,0.8466406,2.7703276,2.2276545,0.7152042,0.9145825
15,1.109401,0.21839966,3.88312,0.0959795,0.28425226,0.3015446,1.4372888,1.2937125,2.1349876,1.6341971,6.59108,3.8739364,4.158254,8.1923065,5.8723345,10.345894,7.5520105,5.8818827,0.12625667,0.0017879318,4.4069505,0.027824996,0.0016883098,13.420476,4.5291376,3.0613992,1.6049467,0.48398522,3.8219488,2.1509888,0.21412866,0.047806814,2.6240532,10.047089,21.472113,5.270813,11.889483,0.41600183,29.743784,12.670324,1.3138294,3.2876523,0.96430844,6.804432,4.850897,7.180715,1.1166854,13.889816,15.642166,3.5717335,5.3717127,0.7059777,1.3961381,0.069065206,0.27698585,4.9091096,1.8268178,1.3657507,1.6451629
16,1.012458,0.38345388,4.996633,0.088061705,0.22569513,0.19563411,0.8634812,1.098569,1.6258137,1.333742,6.3605886,2.8518295,2.55199,7.679021,3.8208098,7.3049755,9.166228,6.7276454,0.10332597,0.0010733504,6.0077395,0.022895917,0.0009901148,5.019239,1.4625013,0.97377443,1.1390163,0.42272753,4.830692,1.579671,0.17833951,0.05764842,4.5210595,6.859862,7.3034873,3.5687962,7.4548407,0.36067352,10.50665,7.316432,0.86833954,4.9392757,0.61832094,1.9491854,4.6733017,10.793215,0.87269557,3.5438874,20.33496,1.3075969,1.9742364,0.4775757,0.84039855,0.06488237,0.30068904,6.7075696,1.5453701,0.48623464,0.6151547
17,0.57072425,0.12935023,2.2758138,0.042919166,0.14493653,0.14600885,0.54840344,0.48324978,0.8430362,0.6404032,2.603147,1.0694877,0.78389776,3.478263,1.7280258,2.6244588,3.463483,1.8659627,0.08022321,0.00027683206,1.9340969,0.010219481,0.00029023175,1.5377514,0.48442036,0.5108234,0.44794044,0.1914029,1.6726305,0.97674894,0.07998082,0.03326309,1.9506803,2.5770624,2.146086,1.4992423,2.3707795,0.16182345,3.220138,2.7919953,0.35354307,1.7513729,0.24410346,0.9112359,1.7507169,4.164498,0.52497995,1.4443486,8.11402,0.69511974,0.83207047,0.24836066,0.3410085,0.02566552,0.11821255,3.1621695,0.69293725,0.2079564,0.24670324
18,0.030603813,0.05105193,0.41340464,0.29177505,0.8151293,0.7993054,0.34193698,0.19073464,0.2801118,0.26467818,0.057169933,0.32058284,0.20353365,0.10471117,0.028236128,0.04644096,0.050238688,0.040267706,1.0745082,0.00030668383,0.07547391,0.044521548,0.0004548303,0.05527446,0.083062455,0.074645065,0.22273232,0.16090918,0.049950104,0.037420567,0.5846817,0.8089538,0.0740494,0.05269893,0.048939705,0.09687488,0.067004025,1.9993742,0.074910544,0.10678808,0.119044244,0.040704813,0.012871782,0.06267143,0.18384084,0.30887115,0.04647418,0.3145025,0.13085568,0.12159359,0.07323954,0.29586828,0.502323,0.17443757,1.5441954,0.060699243,0.15119709,0.076543584,0.077478096
19,0.00053866016,0.00071753626,0.03289362,0.00029862765,0.0014267483,0.0018668759,0.004928406,0.0064332853,0.0021557368,0.003674189,0.0031333833,0.017900275,0.017734837,0.0044800877,0.0031917111,0.003764082,0.0030882198,0.0027182784,0.0010072126,1.2426084e-06,0.0071576587,8.2485705e-05,1.6725015e-06,0.010200631,0.006947233,0.003257484,0.0034252182,0.0014241004,0.0016262527,0.0007755004,0.0005562978,0.00081443123,0.003315417,0.0081528565,0.018975459,0.007093079,0.0082127005,0.005988852,0.011663036,0.0060565746,0.0037683125,0.0017384985,0.0001885708,0.0076155383,0.005711423,0.028974602,0.0007435311,0.037982546,0.012672043,0.0044699092,0.004376939,0.0018203289,0.0048370217,0.0002467722,0.0054032523,0.0032251296,0.0039746542,0.0016554581,0.0018766363
20,0.2625754,0.24207504,3.2486484,0.034951758,0.11408084,0.08068285,0.41939327,0.5037414,0.7162703,0.7263607,1.2487729,1.295672,1.0018,3.232724,1.2575767,1.3219007,2.850885,1.6296257,0.046756368,0.00029288602,2.458779,0.008717543,0.0002813546,0.96861523,0.30507004,0.21436217,0.3554731,0.14931366,1.3805008,0.47777387,0.067687884,0.027889203,2.3662875,2.3130057,1.5523367,1.2647481,2.210238,0.16179739,2.4039886,2.0658417,0.3692892,1.6568397,0.1550499,0.48267326,1.8337432,6.2516646,0.3078882,1.0069672,6.0983653,0.36919466,0.4397205,0.16213179,0.26412803,0.020285752,0.1113682,3.1506433,0.78593624,0.10384089,0.10617997
21,0.0008407529,0.0009189655,0.042385884,0.00053205015,0.0024499898,0.0032652498,0.0061336476,0.010945729,0.003093738,0.0037049027,0.0050267437,0.028749757,0.02705626,0.006350859,0.004600121,0.0067933635,0.0049606254,0.0040385346,0.0017005844,2.392022e-06,0.010452313,0.00014137359,3.2514843e-06,0.0124655785,0.009128591,0.0044919974,0.0041337954,0.0018207923,0.0024681925,0.0012878645,0.0009280066,0.0013961338,0.0046929875,0.010360272,0.02427796,0.0073158713,0.014687766,0.010494681,0.018707484,0.0098838825,0.006520996,0.0026771033,0.00030216793,0.009318532,0.0074946797,0.039459113,0.0012327993,0.034598947,0.021455722,0.0072690477,0.007204446,0.0022752306,0.0060024834,0.00041874335,0.007540713,0.0049627223,0.006750225,0.0023136223,0.0027855143
22,0.0005291966,0.00067281583,0.021261584,0.00030040834,0.0012919955,0.0017513082,0.005147866,0.0063135647,0.0016228181,0.0022234963,0.002987694,0.018869106,0.01832138,0.004500063,0.0024713322,0.0046956376,0.00311326,0.002488737,0.00089438446,1.2359875e-06,0.006363354,7.29334e-05,1.6809959e-06,0.009568552,0.00566895,0.0028679906,0.0025475777,0.00097674,0.0017592093,0.0008084271,0.0005897378,0.00072795217,0.002677545,0.008390991,0.01971263,0.0053646876,0.00773521,0.006025378,0.012642012,0.0054319985,0.004173534,0.0015762547,0.00019650231,0.0050943843,0.0047863857,0.02546557,0.0007125297,0.02962307,0.017113397,0.004544752,0.0041829413,0.0014597094,0.003892575,0.00020582837,0.0045164432,0.0025868125,0.004818105,0.0014224335,0.001728121
23,0.65754205,0.08321057,1.7925646,0.0711874,0.20388466,0.34777677,0.8472131,1.121024,1.1511046,0.77284575,5.0748386,3.6175547,3.1040547,2.2197618,3.6872604,8.1982355,3.216308,2.2655532,0.09928997,0.0019002083,1.5759387,0.023992881,0.0023016066,6.0002427,4.739709,2.8573322,1.1031,0.44039252,1.4127957,1.0023502,0.14588735,0.05769175,1.048261,6.264004,13.769154,3.1277845,6.7151303,0.39276323,16.927654,6.0051227,1.1604015,1.0687866,1.073677,5.68796,2.4233584,2.9739802,0.7693014,11.644533,9.324703,1.8952148,2.6745675,0.530025,0.90700984,0.05634503,0.20393382,1.7222915,1.2686568,0.9085001,1.3287097
24,0.32581127,0.13490067,3.4764516,0.6244012,1.0371865,0.75883436,6.9979525,1.399582,1.9044397,1.0258663,1.8368089,6.5253563,5.9956193,1.1091342,2.6325686,4.1749573,1.3894334,1.1105379,0.16663648,0.0047823936,1.1215974,0.093090855,0.0053206873,6.063486,19.267199,14.51682,7.3665833,2.3662584,0.7014709,0.59533775,1.3225832,0.17541143,0.5378853,13.414338,33.673885,6.378239,4.5841136,2.4931362,8.665933,3.9483793,2.197127,0.81822497,0.4313721,17.983244,3.659282,4.4110312,0.5430403,18.419561,5.333662,25.615572,27.612516,5.1722584,5.8162427,0.19467786,1.029904,0.93701714,1.4323949,13.515565,16.150997
25,0.28716063,0.07245567,2.8579793,0.5782692,0.9804914,0.5825672,8.770665,0.81750536,1.8849889,1.0918535,1.5209447,4.208168,3.6960313,1.188646,3.2817574,3.3002856,1.6714137,1.1931518,0.13971423,0.002421816,0.7356617,0.0748286,0.003006266,4.5331526,21.466503,21.954683,11.057079,2.7440372,0.75344616,0.46687642,1.5502743,0.11531585,0.5041787,17.714916,35.345825,7.5850005,4.898071,2.8175652,9.647119,4.8030176,1.2413543,0.73749804,0.40502462,14.067978,4.193622,2.582428,0.42854226,17.760185,4.7005296,42.33615,43.601418,6.314708,7.724265,0.16026008,1.0527956,0.8816594,1.1431619,11.716654,19.950499
26,0.15865481,0.40804285,3.5185404,1.3394029,0.8879422,0.6374239,14.7868,0.46978202,11.310565,6.611612,0.53403044,1.1101708,1.5473799,1.464144,5.47995,1.4393013,1.0963302,0.45485622,0.42627832,0.0020999457,0.7024795,0.15170334,0.0028701222,1.1868304,9.791787,7.0197964,19.36222,15.416885,0.6044893,0.35060015,3.7040136,0.36443466,0.7085062,27.196383,24.510893,25.51849,5.7427,7.258351,7.6031528,5.0207663,0.4242835,0.49613243,0.17869206,2.551592,19.625114,3.019273,0.23681948,2.7180493,4.951127,17.33315,29.303694,16.295706,26.214542,0.3783486,2.2334764,0.8646401,0.9979258,2.1746082,2.7380211
27,0.09856526,0.3606958,2.8138845,1.1266801,0.54732984,0.32505745,4.1327767,0.34504813,7.1717024,5.8046856,0.32412106,0.97330296,1.0923477,0.84155065,2.740668,0.7490569,0.576199,0.32528707,0.40455183,0.0018354648,0.4417642,0.1802074,0.002344214,0.61419594,3.7090645,2.6302986,17.577877,11.188457,0.39558122,0.230428,2.7541995,0.3938734,0.5336767,7.9786386,9.585059,12.671657,2.2657497,4.757326,2.700246,3.8119535,0.33024302,0.3435889,0.09455664,1.3184268,9.948477,2.8547409,0.14390095,1.9574139,2.8713698,8.90294,10.887334,11.530429,19.234522,0.4085648,3.098924,0.57723004,0.5848382,1.0639249,1.7005888
28,0.5340233,0.12683658,1.5919788,0.045706898,0.1454716,0.13702515,0.49561435,0.58995795,0.7256826,0.52280754,2.4622524,1.3645583,0.8163341,2.1538548,1.1390293,1.7337692,2.2079597,1.4497032,0.09215709,0.0002818619,1.5828524,0.014003959,0.0002733283,1.024783,0.39948547,0.41321188,0.48449573,0.22063513,1.1374116,1.0037557,0.0904227,0.04277503,1.3496987,1.771889,1.7150306,0.8807855,1.7136452,0.16730332,2.5879467,1.7240703,0.45084316,1.0587927,0.19245955,0.74266315,1.7344468,4.392185,0.60554606,0.95644134,3.2368577,0.615007,0.53822166,0.27714008,0.34206852,0.030267684,0.120298445,2.0646372,0.8092314,0.20832168,0.24416453
29,1.3351446,0.07491533,0.8127501,0.05553568,0.27682889,0.31427002,0.36706874,0.5492294,0.48095417,0.32143956,3.07125,0.84199136,0.5661228,1.24782,0.7222316,2.0643835,2.0234334,1.3470654,0.27738464,0.0002595406,0.8791506,0.01797597,0.00029639894,1.3828871,0.50038505,0.49629062,0.2920492,0.13841562,1.2385048,1.4134965,0.117719054,0.08874203,1.0489806,1.1078705,1.1564656,0.48773324,0.92774177,0.22925194,1.5715765,1.3038853,0.3605554,1.3659753,0.35225582,1.0085758,0.70098925,2.129246,1.0793345,1.6593671,2.1942675,0.5119442,0.44534257,0.2263172,0.36796856,0.05310162,0.15691888,1.6820874,0.37207788,0.28349385,0.3585893
30,0.062060304,0.099759206,1.8204399,3.033168,3.103751,1.0780044,5.1566377,0.2916703,2.11004,1.2923353,0.15480746,0.8476583,0.79662955,0.42615622,0.5642726,0.3015821,0.27987975,0.1188032,0.9066874,0.00088678306,0.23394004,0.18507294,0.0015433149,0.29837185,2.2150738,1.8629974,8.352752,3.764207,0.15170024,0.10373879,6.6782765,1.2857751,0.19140223,1.7047534,2.181037,3.8637319,1.0550733,16.439352,0.9038991,1.0676562,0.2796839,0.12497304,0.032719564,0.78335047,2.6996763,1.1721222,0.09133097,0.7900823,0.9118219,9.007792,5.198922,16.616737,18.525179,0.5898174,3.5187519,0.22500126,0.5173029,1.4925578,2.339048
31,0.014464233,0.022785274,0.34608102,0.30920255,0.7178094,0.5668888,0.36990395,0.123580344,0.14027052,0.16153678,0.02521663,0.25041786,0.17704378,0.062582165,0.019145312,0.021500515,0.02473131,0.01682615,0.6858871,0.00018798759,0.05720592,0.034107734,0.0002687417,0.02971955,0.097550236,0.06934707,0.21653304,0.13024051,0.021593157,0.018512826,0.60066915,0.79697037,0.032203615,0.049477153,0.051219113,0.075796105,0.05093748,3.106558,0.04469065,0.06512226,0.084592596,0.019659093,0.004681629,0.042129744,0.105030045,0.26234487,0.02498744,0.16198802,0.10785772,0.23451346,0.10566695,0.36934054,0.6541598,0.13303474,1.1579323,0.0290606,0.111604065,0.093877554,0.08463317
32,0.3577802,0.56657636,6.7404613,0.067173205,0.1903384,0.198947,0.74132323,0.65692407,1.5136541,1.9025025,1.3300833,1.2811135,1.3426868,4.4454675,2.0648284,1.3885515,3.5773032,1.9523549,0.13641421,0.00067550776,4.279482,0.016766679,0.0006623519,1.0797372,0.3956349,0.35610574,0.6567011,0.34976527,1.8068787,0.735705,0.111989066,0.06972893,3.1018944,4.2353067,2.4308593,2.4704106,2.7022512,0.3162381,2.707701,3.1544187,0.40106863,2.7044828,0.17284085,0.7635844,3.258502,9.011537,0.433945,1.8062271,7.4356923,0.58754617,0.69883984,0.31307638,0.47923872,0.043710288,0.23484346,3.863656,1.0790288,0.1591408,0.14929453
33,0.3370156,1.1152136,8.171758,0.36262965,0.5419564,0.32084045,7.8528304,0.9862859,6.7676463,6.6778836,1.1675829,2.601901,4.6242557,3.8393743,12.528973,3.2336626,3.0186656,1.7911528,0.1612823,0.0018310433,2.174021,0.06704531,0.002151319,2.8405037,6.792407,5.1219697,9.767821,2.9188073,2.1845489,0.80651253,0.74022317,0.13159195,1.7041453,29.785528,19.0907,20.893478,16.84576,1.8356248,13.519155,15.354374,0.91217524,2.0697906,0.31241667,4.7758727,18.621477,6.2334023,0.4224367,4.1528316,15.397628,17.010265,19.352959,2.8701782,5.5736623,0.14254212,0.6630536,1.9528883,3.3128793,1.519979,1.9266028
34,0.52485806,0.8835468,9.470106,0.26723194,0.84816694,0.5227827,5.8342905,1.7501514,5.2590485,5.858094,2.24587,6.0971937,10.851861,5.131206,15.636217,16.236797,3.624675,2.951526,0.17867553,0.003963141,3.7191029,0.07036132,0.0042436123,13.608358,20.500996,12.129521,7.137161,3.1203003,2.790182,1.1995459,0.7722929,0.10216724,2.081212,21.700737,31.004257,15.737666,20.421915,1.5138348,27.946726,17.175615,1.9312872,2.8233094,0.68480164,12.160846,13.127152,8.931978,0.71157557,10.428202,25.017866,18.037811,26.525328,2.4042425,4.1790237,0.14620212,0.6664264,2.9424567,4.8842144,3.0756078,4.0486536
35,0.19662108,0.85312414,6.527506,0.49144077,0.7199557,0.63399607,9.165342,0.85967106,6.0983043,7.611541,0.76132977,2.0467296,3.0518317,2.5415154,10.1852045,1.9638737,1.4978216,1.0195634,0.37030917,0.0022673635,1.4085537,0.1186847,0.0029344263,1.8270028,6.265853,4.6763086,11.28467,5.1992188,1.0713013,0.6219105,1.3488438,0.24840538,1.0320702,15.564051,17.50144,9.188895,8.859955,2.8006673,8.485835,12.900911,0.71353745,1.2144387,0.22325762,3.7542455,11.079141,4.1748195,0.3695952,4.2517843,5.964456,13.27919,14.973845,4.2524714,8.701589,0.24416348,1.2451706,1.067789,2.1851954,1.7749202,2.0995264
36,0.426584,0.4264374,4.297501,0.092688836,0.20811912,0.18792026,3.2620993,0.7169798,3.366217,2.7860854,2.1521034,2.5671225,2.3855398,5.3539577,7.473206,4.9030056,4.555949,2.3490198,0.07277654,0.0009389788,2.6645546,0.018776776,0.0009647542,6.0383296,2.9110012,2.3199775,2.6223145,0.8383214,2.0280004,1.0273113,0.2287521,0.047537547,2.0315368,20.395683,12.595705,8.419679,9.566759,0.40203154,14.552718,6.6018157,0.79755175,2.2082984,0.39282003,2.970608,9.303147,5.6228876,0.43895552,5.1739516,17.899586,4.697061,6.273903,0.80017245,1.4902366,0.042171586,0.24576569,2.5393207,2.1104832,0.8522919,0.7984806
37,0.055491168,0.06920091,0.9672799,1.467373,1.7509638,0.94939685,2.7596047,0.2243606,0.86930794,0.70620453,0.09092645,0.437503,0.43910053,0.25578603,0.23359148,0.1186717,0.12094826,0.06919729,0.979356,0.0005127408,0.14929295,0.11764962,0.0008364001,0.14882076,0.8561561,0.76601565,2.8144755,1.37872,0.08886156,0.06135333,3.8293061,1.4914722,0.097257905,0.72883546,0.95876306,1.1408932,0.398169,9.097207,0.42269415,0.54171157,0.16313313,0.072135314,0.020550897,0.35844457,0.98432994,0.5289295,0.06653133,0.54778165,0.3152406,2.9756703,1.9628022,6.8536935,5.6024823,0.48469862,3.3951585,0.10929129,0.28799215,0.78777075,0.83919907
38,0.83758265,0.4206244,7.0908628,0.14524116,0.3334643,0.3155587,3.2283983,1.530373,4.685931,4.36385,5.4976773,6.3469877,8.121311,8.134796,16.777893,22.425081,9.800553,5.3155622,0.107572794,0.00458061,5.4860826,0.04529475,0.0041664275,12.641841,9.240849,6.1499543,3.8238182,1.5672456,3.497179,1.8833001,0.31626382,0.06814099,3.3432875,33.41301,39.292732,12.086902,15.495114,0.6521494,26.186365,17.27403,1.9122361,4.0164866,1.3879838,11.684654,14.01409,10.221806,0.9826343,14.191868,42.09545,8.095494,12.555155,1.2893701,2.3916886,0.09613764,0.36351076,5.196761,3.507981,1.8391904,2.712303
